image_id,coarse_label, fine_label, coarse_label2
507,0,Rice,FC
508,0,Rice,FC
509,0,Rice,FC
512,0,Rice,FC
516,0,Rice,FC
524,0,Rice,FC
525,0,Rice,FC
527,0,Rice,FC
528,0,Rice,FC
532,0,Rice,FC
536,0,Rice,FC
540,0,Rice,FC
541,0,Rice,FC
544,0,Rice,FC
547,0,Rice,FC
548,0,Rice,FC
551,0,Rice,FC
552,0,Rice,FC
558,0,Rice,FC
559,0,Rice,FC
562,0,Rice,FC
563,0,Rice,FC
565,0,Rice,FC
569,0,Rice,FC
572,0,Rice,FC
576,0,Rice,FC
580,0,Rice,FC
582,0,Rice,FC
583,0,Rice,FC
585,0,Rice,FC
592,0,Rice,FC
593,0,Rice,FC
594,0,Rice,FC
600,0,Rice,FC
608,0,Rice,FC
614,0,Rice,FC
615,0,Rice,FC
622,0,Rice,FC
623,0,Rice,FC
624,0,Rice,FC
625,0,Rice,FC
627,0,Rice,FC
628,0,Rice,FC
633,0,Rice,FC
634,0,Rice,FC
635,0,Rice,FC
636,0,Rice,FC
637,0,Rice,FC
639,0,Rice,FC
644,0,Rice,FC
649,0,Rice,FC
651,0,Rice,FC
656,0,Rice,FC
658,0,Rice,FC
660,0,Rice,FC
664,0,Rice,FC
666,0,Rice,FC
672,0,Rice,FC
687,0,Rice,FC
692,0,Rice,FC
698,0,Rice,FC
701,0,Rice,FC
703,0,Rice,FC
705,0,Rice,FC
716,0,Rice,FC
717,0,Rice,FC
718,0,Rice,FC
719,0,Rice,FC
722,0,Rice,FC
726,0,Rice,FC
727,0,Rice,FC
729,0,Rice,FC
731,0,Rice,FC
732,0,Rice,FC
736,0,Rice,FC
741,0,Rice,FC
743,0,Rice,FC
745,0,Rice,FC
747,0,Rice,FC
751,0,Rice,FC
752,0,Rice,FC
753,0,Rice,FC
757,0,Rice,FC
758,0,Rice,FC
762,0,Rice,FC
767,0,Rice,FC
769,0,Rice,FC
772,0,Rice,FC
775,0,Rice,FC
778,0,Rice,FC
779,0,Rice,FC
782,0,Rice,FC
787,0,Rice,FC
788,0,Rice,FC
789,0,Rice,FC
790,0,Rice,FC
792,0,Rice,FC
793,0,Rice,FC
799,0,Rice,FC
800,0,Rice,FC
801,0,Rice,FC
807,0,Rice,FC
817,0,Rice,FC
818,0,Rice,FC
825,0,Rice,FC
827,0,Rice,FC
832,0,Rice,FC
833,0,Rice,FC
840,0,Rice,FC
842,0,Rice,FC
843,0,Rice,FC
846,0,Rice,FC
850,0,Rice,FC
859,0,Rice,FC
871,0,Rice,FC
872,0,Rice,FC
873,0,Rice,FC
876,0,Rice,FC
880,0,Rice,FC
885,0,Rice,FC
890,0,Rice,FC
893,0,Rice,FC
896,0,Rice,FC
897,0,Rice,FC
898,0,Rice,FC
900,0,Rice,FC
905,0,Rice,FC
907,0,Rice,FC
908,0,Rice,FC
912,0,Rice,FC
916,0,Rice,FC
921,0,Rice,FC
923,0,Rice,FC
933,0,Rice,FC
936,0,Rice,FC
940,0,Rice,FC
941,0,Rice,FC
942,0,Rice,FC
947,0,Rice,FC
953,0,Rice,FC
958,0,Rice,FC
961,0,Rice,FC
970,0,Rice,FC
975,0,Rice,FC
980,0,Rice,FC
983,0,Rice,FC
987,0,Rice,FC
991,0,Rice,FC
992,0,Rice,FC
1004,0,Rice,FC
1007,0,Rice,FC
1009,0,Rice,FC
1016,0,Rice,FC
1024,0,Rice,FC
1025,0,Rice,FC
1026,0,Rice,FC
1031,0,Rice,FC
1033,0,Rice,FC
1034,0,Rice,FC
1035,0,Rice,FC
1037,0,Rice,FC
1042,0,Rice,FC
1044,0,Rice,FC
1047,0,Rice,FC
1049,0,Rice,FC
1069,0,Rice,FC
1071,0,Rice,FC
1074,0,Rice,FC
1078,0,Rice,FC
1079,0,Rice,FC
1094,0,Rice,FC
1100,0,Rice,FC
1101,0,Rice,FC
1102,0,Rice,FC
1105,0,Rice,FC
1107,0,Rice,FC
1109,0,Rice,FC
1111,0,Rice,FC
1112,0,Rice,FC
1114,0,Rice,FC
1117,1,Rice,FC
1118,1,Rice,FC
1119,1,Rice,FC
1120,1,Rice,FC
1123,1,Rice,FC
1127,1,Rice,FC
1128,1,Rice,FC
1129,1,Rice,FC
1139,1,Rice,FC
1140,1,Rice,FC
1141,1,Rice,FC
1144,1,Rice,FC
1151,1,Rice,FC
1152,1,Rice,FC
1153,1,Rice,FC
1158,1,Rice,FC
1159,1,Rice,FC
1160,1,Rice,FC
1164,1,Rice,FC
1165,1,Rice,FC
1166,1,Rice,FC
1167,1,Rice,FC
1172,1,Rice,FC
1181,1,Rice,FC
1184,1,Rice,FC
1188,1,Rice,FC
1191,1,Rice,FC
1193,1,Rice,FC
1195,1,Rice,FC
1196,1,Rice,FC
1200,1,Rice,FC
1203,1,Rice,FC
1206,1,Rice,FC
1208,1,Rice,FC
1209,1,Rice,FC
1210,1,Rice,FC
1214,1,Rice,FC
1215,1,Rice,FC
1216,1,Rice,FC
1230,1,Rice,FC
1235,1,Rice,FC
1240,1,Rice,FC
1242,1,Rice,FC
1244,1,Rice,FC
1251,1,Rice,FC
1253,1,Rice,FC
1254,1,Rice,FC
1255,1,Rice,FC
1256,1,Rice,FC
1260,1,Rice,FC
1272,1,Rice,FC
1275,1,Rice,FC
1276,1,Rice,FC
1277,1,Rice,FC
1279,1,Rice,FC
1282,1,Rice,FC
1284,1,Rice,FC
1289,1,Rice,FC
1297,1,Rice,FC
1308,1,Rice,FC
1310,1,Rice,FC
1311,1,Rice,FC
1314,1,Rice,FC
1315,1,Rice,FC
1317,1,Rice,FC
1322,1,Rice,FC
1325,1,Rice,FC
1329,1,Rice,FC
1337,1,Rice,FC
1340,1,Rice,FC
1345,1,Rice,FC
1346,1,Rice,FC
1353,1,Rice,FC
1354,1,Rice,FC
1356,1,Rice,FC
1360,1,Rice,FC
1363,1,Rice,FC
1366,1,Rice,FC
1368,1,Rice,FC
1372,1,Rice,FC
1373,1,Rice,FC
1376,1,Rice,FC
1377,1,Rice,FC
1378,1,Rice,FC
1379,1,Rice,FC
1387,1,Rice,FC
1392,1,Rice,FC
1396,1,Rice,FC
1407,1,Rice,FC
1408,1,Rice,FC
1418,1,Rice,FC
1420,1,Rice,FC
1422,1,Rice,FC
1429,1,Rice,FC
1434,1,Rice,FC
1438,1,Rice,FC
1443,1,Rice,FC
1445,1,Rice,FC
1446,1,Rice,FC
1450,1,Rice,FC
1452,1,Rice,FC
1461,1,Rice,FC
1473,1,Rice,FC
1478,1,Rice,FC
1480,1,Rice,FC
1483,1,Rice,FC
1484,1,Rice,FC
1486,1,Rice,FC
1487,1,Rice,FC
1491,1,Rice,FC
1495,1,Rice,FC
1496,1,Rice,FC
1497,1,Rice,FC
1498,1,Rice,FC
1500,1,Rice,FC
1502,1,Rice,FC
1503,1,Rice,FC
1506,1,Rice,FC
1509,1,Rice,FC
1511,1,Rice,FC
1512,1,Rice,FC
1513,1,Rice,FC
1515,1,Rice,FC
1517,1,Rice,FC
1521,1,Rice,FC
1526,1,Rice,FC
1531,1,Rice,FC
1540,1,Rice,FC
1542,1,Rice,FC
1545,1,Rice,FC
1552,1,Rice,FC
1553,1,Rice,FC
1557,1,Rice,FC
1558,1,Rice,FC
1563,1,Rice,FC
1566,1,Rice,FC
1567,1,Rice,FC
1568,1,Rice,FC
1574,1,Rice,FC
1575,1,Rice,FC
1576,1,Rice,FC
1584,1,Rice,FC
1586,1,Rice,FC
1592,1,Rice,FC
1596,1,Rice,FC
1597,1,Rice,FC
1601,1,Rice,FC
6575,10,Rice,FC
6579,10,Rice,FC
6584,10,Rice,FC
6591,10,Rice,FC
6595,10,Rice,FC
6599,10,Rice,FC
6602,10,Rice,FC
6603,10,Rice,FC
6606,10,Rice,FC
6607,10,Rice,FC
6609,10,Rice,FC
6612,10,Rice,FC
6613,10,Rice,FC
6616,10,Rice,FC
6617,10,Rice,FC
6618,10,Rice,FC
6619,10,Rice,FC
6624,10,Rice,FC
6625,10,Rice,FC
6631,10,Rice,FC
6633,10,Rice,FC
6639,10,Rice,FC
6644,10,Rice,FC
6654,10,Rice,FC
6655,10,Rice,FC
6658,10,Rice,FC
6660,10,Rice,FC
6661,10,Rice,FC
6666,10,Rice,FC
6670,10,Rice,FC
6679,10,Rice,FC
6687,10,Rice,FC
6699,10,Rice,FC
6702,10,Rice,FC
6703,10,Rice,FC
6707,10,Rice,FC
6708,10,Rice,FC
6709,10,Rice,FC
6710,10,Rice,FC
6712,10,Rice,FC
6713,10,Rice,FC
6716,10,Rice,FC
6719,10,Rice,FC
6722,10,Rice,FC
6725,10,Rice,FC
6726,10,Rice,FC
6729,10,Rice,FC
6732,10,Rice,FC
6735,10,Rice,FC
6739,10,Rice,FC
6743,10,Rice,FC
6749,10,Rice,FC
6753,10,Rice,FC
6757,10,Rice,FC
6761,10,Rice,FC
6764,10,Rice,FC
6765,10,Rice,FC
6767,10,Rice,FC
6770,10,Rice,FC
6778,10,Rice,FC
6779,10,Rice,FC
6781,10,Rice,FC
6782,10,Rice,FC
6792,10,Rice,FC
6796,10,Rice,FC
6797,10,Rice,FC
6798,10,Rice,FC
6805,10,Rice,FC
6813,10,Rice,FC
6814,10,Rice,FC
6819,10,Rice,FC
6823,10,Rice,FC
6824,10,Rice,FC
6829,10,Rice,FC
6832,10,Rice,FC
6834,10,Rice,FC
6835,10,Rice,FC
6838,10,Rice,FC
6840,10,Rice,FC
6842,10,Rice,FC
6844,10,Rice,FC
6846,10,Rice,FC
6849,10,Rice,FC
6852,10,Rice,FC
6856,10,Rice,FC
6858,10,Rice,FC
6860,10,Rice,FC
6863,10,Rice,FC
6866,10,Rice,FC
6869,10,Rice,FC
6871,10,Rice,FC
6877,10,Rice,FC
6891,10,Rice,FC
6892,10,Rice,FC
6895,10,Rice,FC
6901,10,Rice,FC
6904,10,Rice,FC
6907,10,Rice,FC
6910,10,Rice,FC
6911,10,Rice,FC
6915,10,Rice,FC
6923,10,Rice,FC
6927,10,Rice,FC
6935,10,Rice,FC
6936,10,Rice,FC
6942,10,Rice,FC
6953,10,Rice,FC
6957,10,Rice,FC
6968,10,Rice,FC
6970,10,Rice,FC
6971,10,Rice,FC
6972,10,Rice,FC
6975,10,Rice,FC
6976,10,Rice,FC
6977,10,Rice,FC
6979,10,Rice,FC
6986,10,Rice,FC
6988,10,Rice,FC
6998,10,Rice,FC
7001,10,Rice,FC
7002,10,Rice,FC
7003,10,Rice,FC
7008,10,Rice,FC
7009,10,Rice,FC
7010,10,Rice,FC
7012,10,Rice,FC
7013,10,Rice,FC
7016,10,Rice,FC
7017,10,Rice,FC
7020,10,Rice,FC
7022,10,Rice,FC
7024,10,Rice,FC
7025,10,Rice,FC
7028,10,Rice,FC
7029,10,Rice,FC
7035,10,Rice,FC
7037,10,Rice,FC
7045,10,Rice,FC
7046,10,Rice,FC
7047,10,Rice,FC
7054,10,Rice,FC
7056,10,Rice,FC
7061,10,Rice,FC
7062,10,Rice,FC
7068,10,Rice,FC
7071,10,Rice,FC
7073,10,Rice,FC
7077,10,Rice,FC
7078,10,Rice,FC
7082,10,Rice,FC
7084,10,Rice,FC
7092,10,Rice,FC
7097,10,Rice,FC
7099,10,Rice,FC
7102,10,Rice,FC
7104,10,Rice,FC
7106,10,Rice,FC
7108,10,Rice,FC
7110,10,Rice,FC
7114,10,Rice,FC
7115,10,Rice,FC
7128,10,Rice,FC
7132,10,Rice,FC
7142,10,Rice,FC
7145,10,Rice,FC
7149,10,Rice,FC
7150,10,Rice,FC
7151,10,Rice,FC
7155,10,Rice,FC
7156,10,Rice,FC
7158,10,Rice,FC
7165,10,Rice,FC
7169,10,Rice,FC
7170,10,Rice,FC
7179,10,Rice,FC
7187,10,Rice,FC
7192,10,Rice,FC
7193,10,Rice,FC
7195,10,Rice,FC
7197,10,Rice,FC
7200,10,Rice,FC
7202,10,Rice,FC
7206,10,Rice,FC
7208,10,Rice,FC
7213,10,Rice,FC
7214,10,Rice,FC
7215,10,Rice,FC
7216,10,Rice,FC
7221,10,Rice,FC
7222,10,Rice,FC
7223,10,Rice,FC
7224,10,Rice,FC
7226,10,Rice,FC
7227,10,Rice,FC
7228,10,Rice,FC
7232,10,Rice,FC
7245,10,Rice,FC
7246,10,Rice,FC
7250,10,Rice,FC
7252,10,Rice,FC
7254,10,Rice,FC
7258,10,Rice,FC
7262,10,Rice,FC
7267,10,Rice,FC
7268,10,Rice,FC
7269,10,Rice,FC
7270,10,Rice,FC
7272,10,Rice,FC
7273,10,Rice,FC
7276,10,Rice,FC
7278,10,Rice,FC
7287,10,Rice,FC
7290,10,Rice,FC
7294,10,Rice,FC
7296,10,Rice,FC
7306,10,Rice,FC
7311,10,Rice,FC
7313,10,Rice,FC
7319,10,Rice,FC
7321,10,Rice,FC
7323,10,Rice,FC
7328,10,Rice,FC
7334,10,Rice,FC
7335,10,Rice,FC
7337,10,Rice,FC
7340,10,Rice,FC
7341,10,Rice,FC
7349,10,Rice,FC
7352,10,Rice,FC
7355,10,Rice,FC
7356,10,Rice,FC
7358,10,Rice,FC
7361,10,Rice,FC
7363,10,Rice,FC
7364,10,Rice,FC
7365,10,Rice,FC
7366,10,Rice,FC
7373,10,Rice,FC
7377,10,Rice,FC
7380,10,Rice,FC
7383,10,Rice,FC
7384,10,Rice,FC
7385,10,Rice,FC
7386,10,Rice,FC
7387,10,Rice,FC
7388,10,Rice,FC
7389,10,Rice,FC
7394,10,Rice,FC
7400,10,Rice,FC
7408,10,Rice,FC
7416,10,Rice,FC
7417,10,Rice,FC
7419,10,Rice,FC
7423,10,Rice,FC
7425,10,Rice,FC
7428,10,Rice,FC
7430,10,Rice,FC
7432,11,Rice,FC
7444,11,Rice,FC
7451,11,Rice,FC
7459,11,Rice,FC
7465,11,Rice,FC
7467,11,Rice,FC
7473,11,Rice,FC
7475,11,Rice,FC
7476,11,Rice,FC
7480,11,Rice,FC
7481,11,Rice,FC
7486,11,Rice,FC
7488,11,Rice,FC
7490,11,Rice,FC
7499,11,Rice,FC
7500,11,Rice,FC
7502,11,Rice,FC
7507,11,Rice,FC
7508,11,Rice,FC
7511,11,Rice,FC
7512,11,Rice,FC
7513,11,Rice,FC
7523,11,Rice,FC
7526,11,Rice,FC
7527,11,Rice,FC
7532,11,Rice,FC
7541,11,Rice,FC
7542,11,Rice,FC
7543,11,Rice,FC
7544,11,Rice,FC
7549,11,Rice,FC
7560,11,Rice,FC
7561,11,Rice,FC
7562,11,Rice,FC
7564,11,Rice,FC
7567,11,Rice,FC
7570,11,Rice,FC
7571,11,Rice,FC
7572,11,Rice,FC
7573,11,Rice,FC
7574,11,Rice,FC
7578,11,Rice,FC
7582,11,Rice,FC
7586,11,Rice,FC
7588,11,Rice,FC
7592,11,Rice,FC
7593,11,Rice,FC
7595,11,Rice,FC
7597,11,Rice,FC
7602,11,Rice,FC
7606,11,Rice,FC
7607,11,Rice,FC
7609,11,Rice,FC
7610,11,Rice,FC
7614,11,Rice,FC
7629,11,Rice,FC
7632,11,Rice,FC
7634,11,Rice,FC
7637,11,Rice,FC
7642,11,Rice,FC
7643,11,Rice,FC
7644,11,Rice,FC
7645,11,Rice,FC
7646,11,Rice,FC
7649,11,Rice,FC
7655,11,Rice,FC
7662,11,Rice,FC
7663,11,Rice,FC
7664,11,Rice,FC
7665,11,Rice,FC
7666,11,Rice,FC
7668,11,Rice,FC
7670,11,Rice,FC
7671,11,Rice,FC
7672,11,Rice,FC
7681,11,Rice,FC
7682,11,Rice,FC
7687,11,Rice,FC
7688,11,Rice,FC
7690,11,Rice,FC
7693,11,Rice,FC
7697,11,Rice,FC
7702,11,Rice,FC
7703,11,Rice,FC
7704,11,Rice,FC
7708,11,Rice,FC
7718,11,Rice,FC
7720,11,Rice,FC
7724,11,Rice,FC
7725,11,Rice,FC
7729,11,Rice,FC
7733,11,Rice,FC
7737,11,Rice,FC
7738,11,Rice,FC
7740,11,Rice,FC
7742,11,Rice,FC
7744,11,Rice,FC
7745,11,Rice,FC
7749,11,Rice,FC
7752,11,Rice,FC
7759,11,Rice,FC
7762,11,Rice,FC
7763,11,Rice,FC
7774,11,Rice,FC
7775,11,Rice,FC
7777,11,Rice,FC
7789,11,Rice,FC
7791,11,Rice,FC
7792,11,Rice,FC
7794,11,Rice,FC
7796,11,Rice,FC
7797,11,Rice,FC
7804,11,Rice,FC
7808,11,Rice,FC
7811,11,Rice,FC
7821,11,Rice,FC
7825,11,Rice,FC
7827,11,Rice,FC
7829,11,Rice,FC
7830,11,Rice,FC
7833,11,Rice,FC
7834,11,Rice,FC
7836,12,Rice,FC
7839,12,Rice,FC
7843,12,Rice,FC
7844,12,Rice,FC
7846,12,Rice,FC
7847,12,Rice,FC
7849,12,Rice,FC
7850,12,Rice,FC
7852,12,Rice,FC
7854,12,Rice,FC
7857,12,Rice,FC
7864,12,Rice,FC
7867,12,Rice,FC
7868,12,Rice,FC
7869,12,Rice,FC
7871,12,Rice,FC
7876,12,Rice,FC
7879,12,Rice,FC
7882,12,Rice,FC
7887,12,Rice,FC
7892,12,Rice,FC
7896,12,Rice,FC
7899,12,Rice,FC
7900,12,Rice,FC
7907,12,Rice,FC
7908,12,Rice,FC
7911,12,Rice,FC
7913,12,Rice,FC
7914,12,Rice,FC
7915,12,Rice,FC
7918,12,Rice,FC
7926,12,Rice,FC
7927,12,Rice,FC
7930,12,Rice,FC
7931,12,Rice,FC
7941,12,Rice,FC
7944,12,Rice,FC
7945,12,Rice,FC
7948,12,Rice,FC
7952,12,Rice,FC
7955,12,Rice,FC
7959,12,Rice,FC
7961,12,Rice,FC
7966,12,Rice,FC
7970,12,Rice,FC
7972,12,Rice,FC
7976,12,Rice,FC
7980,12,Rice,FC
7983,12,Rice,FC
7984,12,Rice,FC
7996,12,Rice,FC
8006,12,Rice,FC
8008,13,Rice,FC
8012,13,Rice,FC
8015,13,Rice,FC
8025,13,Rice,FC
8027,13,Rice,FC
8040,13,Rice,FC
8046,13,Rice,FC
8048,13,Rice,FC
8056,13,Rice,FC
8057,13,Rice,FC
8062,13,Rice,FC
8064,13,Rice,FC
8065,13,Rice,FC
8066,13,Rice,FC
8068,13,Rice,FC
8069,13,Rice,FC
8070,13,Rice,FC
8076,13,Rice,FC
8091,13,Rice,FC
8092,13,Rice,FC
8102,13,Rice,FC
8104,13,Rice,FC
8105,13,Rice,FC
8106,13,Rice,FC
8110,13,Rice,FC
8112,13,Rice,FC
8113,13,Rice,FC
8115,13,Rice,FC
8116,13,Rice,FC
8119,13,Rice,FC
8120,13,Rice,FC
8125,13,Rice,FC
8126,13,Rice,FC
8132,13,Rice,FC
8136,13,Rice,FC
8144,13,Rice,FC
8148,13,Rice,FC
8149,13,Rice,FC
8150,13,Rice,FC
8152,13,Rice,FC
8156,13,Rice,FC
8160,13,Rice,FC
8161,13,Rice,FC
8164,13,Rice,FC
8167,13,Rice,FC
8168,13,Rice,FC
8172,13,Rice,FC
8175,13,Rice,FC
8177,13,Rice,FC
8179,13,Rice,FC
8180,13,Rice,FC
8185,13,Rice,FC
8187,13,Rice,FC
8188,13,Rice,FC
8196,13,Rice,FC
8203,13,Rice,FC
8204,13,Rice,FC
8207,13,Rice,FC
8208,13,Rice,FC
8209,13,Rice,FC
8210,13,Rice,FC
8215,13,Rice,FC
8220,13,Rice,FC
8224,13,Rice,FC
8241,13,Rice,FC
8243,13,Rice,FC
8248,13,Rice,FC
8257,13,Rice,FC
8258,13,Rice,FC
8260,13,Rice,FC
8264,13,Rice,FC
8266,13,Rice,FC
8270,13,Rice,FC
8271,13,Rice,FC
8272,13,Rice,FC
8274,13,Rice,FC
8279,13,Rice,FC
8280,13,Rice,FC
8283,13,Rice,FC
8285,13,Rice,FC
8296,13,Rice,FC
8298,13,Rice,FC
8300,13,Rice,FC
8301,13,Rice,FC
8308,13,Rice,FC
8310,13,Rice,FC
8320,13,Rice,FC
8321,13,Rice,FC
8324,13,Rice,FC
8326,13,Rice,FC
8327,13,Rice,FC
8329,13,Rice,FC
8332,13,Rice,FC
8334,13,Rice,FC
8340,13,Rice,FC
8345,13,Rice,FC
8347,13,Rice,FC
8351,13,Rice,FC
8352,13,Rice,FC
8355,13,Rice,FC
8357,13,Rice,FC
8358,13,Rice,FC
8362,13,Rice,FC
8363,13,Rice,FC
8367,13,Rice,FC
8368,13,Rice,FC
8370,13,Rice,FC
8373,13,Rice,FC
8374,13,Rice,FC
8375,13,Rice,FC
8376,13,Rice,FC
8377,13,Rice,FC
8379,13,Rice,FC
8380,13,Rice,FC
8383,13,Rice,FC
8385,13,Rice,FC
8389,13,Rice,FC
8401,13,Rice,FC
8405,13,Rice,FC
8407,13,Rice,FC
8409,13,Rice,FC
8414,13,Rice,FC
8415,13,Rice,FC
8419,14,Corn,FC
8423,14,Corn,FC
8429,14,Corn,FC
8435,14,Corn,FC
8442,14,Corn,FC
8443,14,Corn,FC
8448,14,Corn,FC
8451,14,Corn,FC
8457,14,Corn,FC
8458,14,Corn,FC
8461,14,Corn,FC
8479,14,Corn,FC
8480,14,Corn,FC
8482,14,Corn,FC
8483,14,Corn,FC
8484,14,Corn,FC
8489,14,Corn,FC
8491,14,Corn,FC
8495,14,Corn,FC
8497,14,Corn,FC
8508,14,Corn,FC
8509,14,Corn,FC
8511,14,Corn,FC
8513,14,Corn,FC
8514,14,Corn,FC
8516,14,Corn,FC
8518,14,Corn,FC
8523,14,Corn,FC
8525,14,Corn,FC
8533,14,Corn,FC
8538,14,Corn,FC
8540,14,Corn,FC
8541,14,Corn,FC
8548,14,Corn,FC
8552,14,Corn,FC
8555,14,Corn,FC
8556,14,Corn,FC
8559,14,Corn,FC
8563,14,Corn,FC
8565,14,Corn,FC
8568,14,Corn,FC
8569,14,Corn,FC
8572,14,Corn,FC
8574,14,Corn,FC
8576,14,Corn,FC
8585,14,Corn,FC
8587,14,Corn,FC
8591,14,Corn,FC
8599,14,Corn,FC
8602,14,Corn,FC
8604,14,Corn,FC
8605,14,Corn,FC
8609,14,Corn,FC
8622,14,Corn,FC
8627,14,Corn,FC
8628,14,Corn,FC
8629,14,Corn,FC
8630,14,Corn,FC
8632,14,Corn,FC
8634,14,Corn,FC
8636,14,Corn,FC
8640,14,Corn,FC
8641,14,Corn,FC
8642,14,Corn,FC
8647,14,Corn,FC
8652,14,Corn,FC
8654,14,Corn,FC
8655,14,Corn,FC
8656,14,Corn,FC
8661,14,Corn,FC
8662,14,Corn,FC
8665,14,Corn,FC
8667,14,Corn,FC
8668,14,Corn,FC
8672,14,Corn,FC
8683,14,Corn,FC
8687,14,Corn,FC
8688,14,Corn,FC
8697,14,Corn,FC
8698,14,Corn,FC
8704,14,Corn,FC
8706,14,Corn,FC
8709,14,Corn,FC
8711,14,Corn,FC
8714,14,Corn,FC
8715,14,Corn,FC
8718,14,Corn,FC
8721,14,Corn,FC
8722,14,Corn,FC
8724,14,Corn,FC
8725,14,Corn,FC
8727,14,Corn,FC
8733,14,Corn,FC
8748,14,Corn,FC
8749,14,Corn,FC
8751,14,Corn,FC
8753,14,Corn,FC
8758,14,Corn,FC
8764,14,Corn,FC
8771,14,Corn,FC
8786,14,Corn,FC
8788,14,Corn,FC
8789,14,Corn,FC
8790,14,Corn,FC
8792,14,Corn,FC
8795,14,Corn,FC
8801,14,Corn,FC
8802,14,Corn,FC
8807,14,Corn,FC
8814,14,Corn,FC
8820,14,Corn,FC
8821,14,Corn,FC
8822,14,Corn,FC
8825,14,Corn,FC
8828,14,Corn,FC
8831,14,Corn,FC
8832,14,Corn,FC
8833,14,Corn,FC
8834,14,Corn,FC
8840,14,Corn,FC
8845,14,Corn,FC
8853,14,Corn,FC
8856,14,Corn,FC
8857,14,Corn,FC
8860,14,Corn,FC
8866,14,Corn,FC
8868,14,Corn,FC
8869,14,Corn,FC
8871,14,Corn,FC
8872,14,Corn,FC
8873,14,Corn,FC
8876,14,Corn,FC
8881,14,Corn,FC
8882,14,Corn,FC
8890,14,Corn,FC
8891,14,Corn,FC
8899,14,Corn,FC
8901,14,Corn,FC
8911,14,Corn,FC
8912,14,Corn,FC
8913,14,Corn,FC
8916,14,Corn,FC
8918,14,Corn,FC
8921,14,Corn,FC
8922,14,Corn,FC
8923,14,Corn,FC
8928,14,Corn,FC
8933,14,Corn,FC
8935,14,Corn,FC
8936,14,Corn,FC
8945,14,Corn,FC
8952,14,Corn,FC
