image_id,coarse_label, fine_label, coarse_label2
1139,1,FC,Rice
1140,1,FC,Rice
1141,1,FC,Rice
1144,1,FC,Rice
1151,1,FC,Rice
1152,1,FC,Rice
1153,1,FC,Rice
1158,1,FC,Rice
1159,1,FC,Rice
1160,1,FC,Rice
1164,1,FC,Rice
1165,1,FC,Rice
1166,1,FC,Rice
1167,1,FC,Rice
1172,1,FC,Rice
1181,1,FC,Rice
1184,1,FC,Rice
1188,1,FC,Rice
1191,1,FC,Rice
1193,1,FC,Rice
1195,1,FC,Rice
1196,1,FC,Rice
1200,1,FC,Rice
1203,1,FC,Rice
1206,1,FC,Rice
1208,1,FC,Rice
1209,1,FC,Rice
1210,1,FC,Rice
1214,1,FC,Rice
1215,1,FC,Rice
1216,1,FC,Rice
1230,1,FC,Rice
1235,1,FC,Rice
1240,1,FC,Rice
1242,1,FC,Rice
1244,1,FC,Rice
1251,1,FC,Rice
1253,1,FC,Rice
1254,1,FC,Rice
1255,1,FC,Rice
1256,1,FC,Rice
1260,1,FC,Rice
1272,1,FC,Rice
1275,1,FC,Rice
1276,1,FC,Rice
1277,1,FC,Rice
1279,1,FC,Rice
1282,1,FC,Rice
1284,1,FC,Rice
1289,1,FC,Rice
1297,1,FC,Rice
1308,1,FC,Rice
1310,1,FC,Rice
1311,1,FC,Rice
1314,1,FC,Rice
1315,1,FC,Rice
1317,1,FC,Rice
1322,1,FC,Rice
1325,1,FC,Rice
1329,1,FC,Rice
1337,1,FC,Rice
1340,1,FC,Rice
1345,1,FC,Rice
1346,1,FC,Rice
1353,1,FC,Rice
1354,1,FC,Rice
1356,1,FC,Rice
1360,1,FC,Rice
1363,1,FC,Rice
1366,1,FC,Rice
1368,1,FC,Rice
1372,1,FC,Rice
1373,1,FC,Rice
1376,1,FC,Rice
1377,1,FC,Rice
1378,1,FC,Rice
1379,1,FC,Rice
1387,1,FC,Rice
1392,1,FC,Rice
1396,1,FC,Rice
1407,1,FC,Rice
1408,1,FC,Rice
1418,1,FC,Rice
1420,1,FC,Rice
1422,1,FC,Rice
1429,1,FC,Rice
1434,1,FC,Rice
1438,1,FC,Rice
1443,1,FC,Rice
1445,1,FC,Rice
1446,1,FC,Rice
1450,1,FC,Rice
1452,1,FC,Rice
1461,1,FC,Rice
1473,1,FC,Rice
1478,1,FC,Rice
1480,1,FC,Rice
1483,1,FC,Rice
1484,1,FC,Rice
1486,1,FC,Rice
1487,1,FC,Rice
1491,1,FC,Rice
1495,1,FC,Rice
1496,1,FC,Rice
1497,1,FC,Rice
1498,1,FC,Rice
1500,1,FC,Rice
1502,1,FC,Rice
1503,1,FC,Rice
1506,1,FC,Rice
1509,1,FC,Rice
1511,1,FC,Rice
1512,1,FC,Rice
1513,1,FC,Rice
1515,1,FC,Rice
1517,1,FC,Rice
1521,1,FC,Rice
1526,1,FC,Rice
1531,1,FC,Rice
1540,1,FC,Rice
1542,1,FC,Rice
1545,1,FC,Rice
1552,1,FC,Rice
1553,1,FC,Rice
1557,1,FC,Rice
1558,1,FC,Rice
1563,1,FC,Rice
1566,1,FC,Rice
1567,1,FC,Rice
1568,1,FC,Rice
1574,1,FC,Rice
1575,1,FC,Rice
1576,1,FC,Rice
1584,1,FC,Rice
1586,1,FC,Rice
1592,1,FC,Rice
1596,1,FC,Rice
1597,1,FC,Rice
1601,1,FC,Rice
6575,10,FC,Rice
6579,10,FC,Rice
6584,10,FC,Rice
6591,10,FC,Rice
6595,10,FC,Rice
6599,10,FC,Rice
6602,10,FC,Rice
6603,10,FC,Rice
6606,10,FC,Rice
6607,10,FC,Rice
6609,10,FC,Rice
6612,10,FC,Rice
6613,10,FC,Rice
6616,10,FC,Rice
6617,10,FC,Rice
6618,10,FC,Rice
6619,10,FC,Rice
6624,10,FC,Rice
6625,10,FC,Rice
6631,10,FC,Rice
6633,10,FC,Rice
6639,10,FC,Rice
6644,10,FC,Rice
6654,10,FC,Rice
6655,10,FC,Rice
6658,10,FC,Rice
6660,10,FC,Rice
6661,10,FC,Rice
6666,10,FC,Rice
6670,10,FC,Rice
6679,10,FC,Rice
6687,10,FC,Rice
6699,10,FC,Rice
6702,10,FC,Rice
6703,10,FC,Rice
6707,10,FC,Rice
6708,10,FC,Rice
6709,10,FC,Rice
6710,10,FC,Rice
6712,10,FC,Rice
6713,10,FC,Rice
6716,10,FC,Rice
6719,10,FC,Rice
6722,10,FC,Rice
6725,10,FC,Rice
6726,10,FC,Rice
6729,10,FC,Rice
6732,10,FC,Rice
6735,10,FC,Rice
6739,10,FC,Rice
6743,10,FC,Rice
6749,10,FC,Rice
6753,10,FC,Rice
6757,10,FC,Rice
6761,10,FC,Rice
6764,10,FC,Rice
6765,10,FC,Rice
6767,10,FC,Rice
6770,10,FC,Rice
6778,10,FC,Rice
6779,10,FC,Rice
6781,10,FC,Rice
6782,10,FC,Rice
6792,10,FC,Rice
6796,10,FC,Rice
6797,10,FC,Rice
6798,10,FC,Rice
6805,10,FC,Rice
6813,10,FC,Rice
6814,10,FC,Rice
6819,10,FC,Rice
6823,10,FC,Rice
6824,10,FC,Rice
6829,10,FC,Rice
6832,10,FC,Rice
6834,10,FC,Rice
6835,10,FC,Rice
6838,10,FC,Rice
6840,10,FC,Rice
6842,10,FC,Rice
6844,10,FC,Rice
6846,10,FC,Rice
6849,10,FC,Rice
6852,10,FC,Rice
6856,10,FC,Rice
6858,10,FC,Rice
6860,10,FC,Rice
6863,10,FC,Rice
6866,10,FC,Rice
6869,10,FC,Rice
6871,10,FC,Rice
6877,10,FC,Rice
6891,10,FC,Rice
6892,10,FC,Rice
6895,10,FC,Rice
6901,10,FC,Rice
6904,10,FC,Rice
6907,10,FC,Rice
6910,10,FC,Rice
6911,10,FC,Rice
6915,10,FC,Rice
6923,10,FC,Rice
6927,10,FC,Rice
6935,10,FC,Rice
6936,10,FC,Rice
6942,10,FC,Rice
6953,10,FC,Rice
6957,10,FC,Rice
6968,10,FC,Rice
6970,10,FC,Rice
6971,10,FC,Rice
6972,10,FC,Rice
6975,10,FC,Rice
6976,10,FC,Rice
6977,10,FC,Rice
6979,10,FC,Rice
6986,10,FC,Rice
6988,10,FC,Rice
6998,10,FC,Rice
7001,10,FC,Rice
7002,10,FC,Rice
7003,10,FC,Rice
7008,10,FC,Rice
7009,10,FC,Rice
7010,10,FC,Rice
7012,10,FC,Rice
7013,10,FC,Rice
7016,10,FC,Rice
7017,10,FC,Rice
7020,10,FC,Rice
7022,10,FC,Rice
7024,10,FC,Rice
7025,10,FC,Rice
7028,10,FC,Rice
7029,10,FC,Rice
7035,10,FC,Rice
7037,10,FC,Rice
7045,10,FC,Rice
7046,10,FC,Rice
7047,10,FC,Rice
7054,10,FC,Rice
7056,10,FC,Rice
7061,10,FC,Rice
7062,10,FC,Rice
7068,10,FC,Rice
7071,10,FC,Rice
7073,10,FC,Rice
7077,10,FC,Rice
7078,10,FC,Rice
7082,10,FC,Rice
7084,10,FC,Rice
7092,10,FC,Rice
7097,10,FC,Rice
7099,10,FC,Rice
7102,10,FC,Rice
7104,10,FC,Rice
7106,10,FC,Rice
7108,10,FC,Rice
7110,10,FC,Rice
7114,10,FC,Rice
7115,10,FC,Rice
7128,10,FC,Rice
7132,10,FC,Rice
7142,10,FC,Rice
7145,10,FC,Rice
7149,10,FC,Rice
7150,10,FC,Rice
7151,10,FC,Rice
7155,10,FC,Rice
7156,10,FC,Rice
7158,10,FC,Rice
7165,10,FC,Rice
7169,10,FC,Rice
7170,10,FC,Rice
7179,10,FC,Rice
7187,10,FC,Rice
7192,10,FC,Rice
7193,10,FC,Rice
7195,10,FC,Rice
7197,10,FC,Rice
7200,10,FC,Rice
7202,10,FC,Rice
7206,10,FC,Rice
7208,10,FC,Rice
7213,10,FC,Rice
7214,10,FC,Rice
7215,10,FC,Rice
7216,10,FC,Rice
7221,10,FC,Rice
7222,10,FC,Rice
7223,10,FC,Rice
7224,10,FC,Rice
7226,10,FC,Rice
7227,10,FC,Rice
7228,10,FC,Rice
7232,10,FC,Rice
7245,10,FC,Rice
7246,10,FC,Rice
7250,10,FC,Rice
7252,10,FC,Rice
7254,10,FC,Rice
7258,10,FC,Rice
7262,10,FC,Rice
7267,10,FC,Rice
7268,10,FC,Rice
7269,10,FC,Rice
7270,10,FC,Rice
7272,10,FC,Rice
7273,10,FC,Rice
7276,10,FC,Rice
7278,10,FC,Rice
7287,10,FC,Rice
7290,10,FC,Rice
7294,10,FC,Rice
7296,10,FC,Rice
7306,10,FC,Rice
7311,10,FC,Rice
7313,10,FC,Rice
7319,10,FC,Rice
7321,10,FC,Rice
7323,10,FC,Rice
7328,10,FC,Rice
7334,10,FC,Rice
7335,10,FC,Rice
7337,10,FC,Rice
7340,10,FC,Rice
7341,10,FC,Rice
7349,10,FC,Rice
7352,10,FC,Rice
7355,10,FC,Rice
7356,10,FC,Rice
7358,10,FC,Rice
7361,10,FC,Rice
7363,10,FC,Rice
7364,10,FC,Rice
7365,10,FC,Rice
7366,10,FC,Rice
7373,10,FC,Rice
7377,10,FC,Rice
7380,10,FC,Rice
7383,10,FC,Rice
7384,10,FC,Rice
7385,10,FC,Rice
7386,10,FC,Rice
7387,10,FC,Rice
7388,10,FC,Rice
7389,10,FC,Rice
7394,10,FC,Rice
7400,10,FC,Rice
7408,10,FC,Rice
7416,10,FC,Rice
7417,10,FC,Rice
7419,10,FC,Rice
7423,10,FC,Rice
7425,10,FC,Rice
7428,10,FC,Rice
7430,10,FC,Rice
69024,100,EC,Mango
69027,100,EC,Mango
69031,100,EC,Mango
69038,100,EC,Mango
69041,100,EC,Mango
69043,100,EC,Mango
69045,100,EC,Mango
69046,100,EC,Mango
69047,100,EC,Mango
69055,100,EC,Mango
69058,100,EC,Mango
69066,100,EC,Mango
69068,100,EC,Mango
69073,100,EC,Mango
69074,100,EC,Mango
69078,100,EC,Mango
69082,100,EC,Mango
69086,100,EC,Mango
69088,100,EC,Mango
69090,100,EC,Mango
69091,100,EC,Mango
69092,100,EC,Mango
69093,100,EC,Mango
69095,100,EC,Mango
69098,100,EC,Mango
69101,100,EC,Mango
69106,100,EC,Mango
69107,100,EC,Mango
69111,100,EC,Mango
69121,100,EC,Mango
69125,100,EC,Mango
69128,100,EC,Mango
69131,100,EC,Mango
69133,100,EC,Mango
69134,100,EC,Mango
69135,100,EC,Mango
69138,100,EC,Mango
69140,100,EC,Mango
69141,100,EC,Mango
69142,100,EC,Mango
69160,100,EC,Mango
69163,100,EC,Mango
69164,100,EC,Mango
69167,100,EC,Mango
69171,100,EC,Mango
69175,100,EC,Mango
69177,100,EC,Mango
69191,100,EC,Mango
69192,100,EC,Mango
69194,100,EC,Mango
69196,100,EC,Mango
69197,100,EC,Mango
69200,100,EC,Mango
69205,100,EC,Mango
69210,100,EC,Mango
69213,100,EC,Mango
69216,100,EC,Mango
69217,100,EC,Mango
69225,100,EC,Mango
69226,100,EC,Mango
69230,100,EC,Mango
69235,100,EC,Mango
69236,100,EC,Mango
69244,100,EC,Mango
69245,100,EC,Mango
69246,100,EC,Mango
69247,100,EC,Mango
69253,100,EC,Mango
69256,100,EC,Mango
69261,100,EC,Mango
69266,100,EC,Mango
69267,100,EC,Mango
69274,100,EC,Mango
69275,100,EC,Mango
69280,100,EC,Mango
69281,100,EC,Mango
69282,100,EC,Mango
69285,100,EC,Mango
69289,100,EC,Mango
69291,100,EC,Mango
69292,100,EC,Mango
69293,100,EC,Mango
69295,100,EC,Mango
69296,100,EC,Mango
69297,100,EC,Mango
69311,100,EC,Mango
69313,100,EC,Mango
69315,100,EC,Mango
69317,100,EC,Mango
69320,100,EC,Mango
69326,100,EC,Mango
69334,100,EC,Mango
69338,100,EC,Mango
69339,100,EC,Mango
69340,100,EC,Mango
69342,100,EC,Mango
69345,100,EC,Mango
69346,100,EC,Mango
69347,100,EC,Mango
69353,100,EC,Mango
69355,100,EC,Mango
69357,100,EC,Mango
69362,100,EC,Mango
69363,100,EC,Mango
69368,100,EC,Mango
69372,100,EC,Mango
69378,100,EC,Mango
69379,100,EC,Mango
69380,100,EC,Mango
69382,100,EC,Mango
69385,100,EC,Mango
69387,100,EC,Mango
69388,100,EC,Mango
69391,100,EC,Mango
69392,100,EC,Mango
69393,100,EC,Mango
69394,100,EC,Mango
69398,100,EC,Mango
69401,100,EC,Mango
69402,100,EC,Mango
69410,100,EC,Mango
69411,100,EC,Mango
69419,100,EC,Mango
69422,100,EC,Mango
69430,100,EC,Mango
69431,100,EC,Mango
69438,100,EC,Mango
69441,100,EC,Mango
69449,100,EC,Mango
69452,100,EC,Mango
69456,100,EC,Mango
69458,100,EC,Mango
69460,100,EC,Mango
69469,100,EC,Mango
69472,100,EC,Mango
69473,100,EC,Mango
69474,100,EC,Mango
69475,100,EC,Mango
69498,101,EC,Mango
69499,101,EC,Mango
69501,101,EC,Mango
69504,101,EC,Mango
69507,101,EC,Mango
69509,101,EC,Mango
69510,101,EC,Mango
69512,101,EC,Mango
69513,101,EC,Mango
69519,101,EC,Mango
69525,101,EC,Mango
69526,101,EC,Mango
69532,101,EC,Mango
69540,101,EC,Mango
69541,101,EC,Mango
69554,101,EC,Mango
69555,101,EC,Mango
69560,101,EC,Mango
69561,101,EC,Mango
69563,101,EC,Mango
69564,101,EC,Mango
69567,101,EC,Mango
69568,101,EC,Mango
69569,101,EC,Mango
69571,101,EC,Mango
69572,101,EC,Mango
69577,101,EC,Mango
69581,101,EC,Mango
69583,101,EC,Mango
69585,101,EC,Mango
69590,101,EC,Mango
69591,101,EC,Mango
69593,101,EC,Mango
69595,101,EC,Mango
69596,101,EC,Mango
69597,101,EC,Mango
69600,101,EC,Mango
69605,101,EC,Mango
69609,101,EC,Mango
69610,101,EC,Mango
69614,101,EC,Mango
69618,101,EC,Mango
69621,101,EC,Mango
69625,101,EC,Mango
69626,101,EC,Mango
69627,101,EC,Mango
69630,101,EC,Mango
69631,101,EC,Mango
69633,101,EC,Mango
69635,101,EC,Mango
69638,101,EC,Mango
69639,101,EC,Mango
69640,101,EC,Mango
69653,101,EC,Mango
69654,101,EC,Mango
69655,101,EC,Mango
69664,101,EC,Mango
69666,101,EC,Mango
69667,101,EC,Mango
69673,101,EC,Mango
69677,101,EC,Mango
69683,101,EC,Mango
69688,101,EC,Mango
69693,101,EC,Mango
69701,101,EC,Mango
69708,101,EC,Mango
69709,101,EC,Mango
69712,101,EC,Mango
69714,101,EC,Mango
69715,101,EC,Mango
69722,101,EC,Mango
69723,101,EC,Mango
69725,101,EC,Mango
69726,101,EC,Mango
69731,101,EC,Mango
69734,101,EC,Mango
69737,101,EC,Mango
69738,101,EC,Mango
69739,101,EC,Mango
69740,101,EC,Mango
69742,101,EC,Mango
69745,101,EC,Mango
69746,101,EC,Mango
69748,101,EC,Mango
69756,101,EC,Mango
69758,101,EC,Mango
69759,101,EC,Mango
69760,101,EC,Mango
69773,101,EC,Mango
69778,101,EC,Mango
69782,101,EC,Mango
69786,101,EC,Mango
69790,101,EC,Mango
69795,101,EC,Mango
69806,101,EC,Mango
69807,101,EC,Mango
69809,101,EC,Mango
69810,101,EC,Mango
69812,101,EC,Mango
69815,101,EC,Mango
69820,101,EC,Mango
69823,101,EC,Mango
69832,101,EC,Mango
69842,101,EC,Mango
69846,101,EC,Mango
69848,101,EC,Mango
69852,101,EC,Mango
69853,101,EC,Mango
69857,101,EC,Mango
69860,101,EC,Mango
69862,101,EC,Mango
69866,101,EC,Mango
69873,101,EC,Mango
69875,101,EC,Mango
69878,101,EC,Mango
69879,101,EC,Mango
69882,101,EC,Mango
69883,101,EC,Mango
69884,101,EC,Mango
69887,101,EC,Mango
69891,101,EC,Mango
69893,101,EC,Mango
69894,101,EC,Mango
69903,101,EC,Mango
69904,101,EC,Mango
69911,101,EC,Mango
69913,101,EC,Mango
69921,101,EC,Mango
69930,101,EC,Mango
69933,101,EC,Mango
69942,101,EC,Mango
69943,101,EC,Mango
69949,101,EC,Mango
69954,101,EC,Mango
69955,101,EC,Mango
69965,101,EC,Mango
69967,101,EC,Mango
69970,101,EC,Mango
69971,101,EC,Mango
69973,101,EC,Mango
69976,101,EC,Mango
69979,101,EC,Mango
69984,101,EC,Mango
69987,101,EC,Mango
69988,101,EC,Mango
69992,101,EC,Mango
69994,101,EC,Mango
69995,101,EC,Mango
69999,101,EC,Mango
70009,101,EC,Mango
70011,101,EC,Mango
70012,101,EC,Mango
70013,101,EC,Mango
70016,101,EC,Mango
70020,101,EC,Mango
70021,101,EC,Mango
70028,101,EC,Mango
70029,101,EC,Mango
70031,101,EC,Mango
70036,101,EC,Mango
70043,101,EC,Mango
70044,101,EC,Mango
70046,101,EC,Mango
70048,101,EC,Mango
70051,101,EC,Mango
70053,101,EC,Mango
70054,101,EC,Mango
70055,101,EC,Mango
70064,101,EC,Mango
70073,101,EC,Mango
70076,101,EC,Mango
70082,101,EC,Mango
70087,101,EC,Mango
70089,101,EC,Mango
70090,101,EC,Mango
70095,101,EC,Mango
70101,101,EC,Mango
70105,101,EC,Mango
70109,101,EC,Mango
70110,101,EC,Mango
70113,101,EC,Mango
70114,101,EC,Mango
70117,101,EC,Mango
70127,101,EC,Mango
70128,101,EC,Mango
70129,101,EC,Mango
70141,101,EC,Mango
70144,101,EC,Mango
70151,101,EC,Mango
70152,101,EC,Mango
70158,101,EC,Mango
70167,101,EC,Mango
70171,101,EC,Mango
70172,101,EC,Mango
70175,101,EC,Mango
70179,101,EC,Mango
70181,101,EC,Mango
70183,101,EC,Mango
70189,101,EC,Mango
70190,101,EC,Mango
70192,101,EC,Mango
70193,101,EC,Mango
70195,101,EC,Mango
70205,101,EC,Mango
70208,101,EC,Mango
70211,101,EC,Mango
70212,101,EC,Mango
70218,101,EC,Mango
70219,101,EC,Mango
70220,101,EC,Mango
70223,101,EC,Mango
70226,101,EC,Mango
70239,101,EC,Mango
70240,101,EC,Mango
70241,101,EC,Mango
70247,101,EC,Mango
70255,101,EC,Mango
70257,101,EC,Mango
70259,101,EC,Mango
70260,101,EC,Mango
70265,101,EC,Mango
70269,101,EC,Mango
70272,101,EC,Mango
70273,101,EC,Mango
70274,101,EC,Mango
70276,101,EC,Mango
70277,101,EC,Mango
70280,101,EC,Mango
70282,101,EC,Mango
70285,101,EC,Mango
70288,101,EC,Mango
70300,101,EC,Mango
70301,101,EC,Mango
70302,101,EC,Mango
70306,101,EC,Mango
70307,101,EC,Mango
70311,101,EC,Mango
70313,101,EC,Mango
70315,101,EC,Mango
70319,101,EC,Mango
70322,101,EC,Mango
70325,101,EC,Mango
70330,101,EC,Mango
70334,101,EC,Mango
70340,101,EC,Mango
70345,101,EC,Mango
70351,101,EC,Mango
70352,101,EC,Mango
70354,101,EC,Mango
70356,101,EC,Mango
70359,101,EC,Mango
70361,101,EC,Mango
70362,101,EC,Mango
70363,101,EC,Mango
70369,101,EC,Mango
70378,101,EC,Mango
70381,101,EC,Mango
70382,101,EC,Mango
70386,101,EC,Mango
70387,101,EC,Mango
70389,101,EC,Mango
70393,101,EC,Mango
70397,101,EC,Mango
70398,101,EC,Mango
70399,101,EC,Mango
70401,101,EC,Mango
70403,101,EC,Mango
70415,101,EC,Mango
70420,101,EC,Mango
70422,101,EC,Mango
70426,101,EC,Mango
70430,101,EC,Mango
70432,101,EC,Mango
70434,101,EC,Mango
70435,101,EC,Mango
70449,101,EC,Mango
70450,101,EC,Mango
70453,101,EC,Mango
70458,101,EC,Mango
70459,101,EC,Mango
70463,101,EC,Mango
70466,101,EC,Mango
70467,101,EC,Mango
70471,101,EC,Mango
70475,101,EC,Mango
70477,101,EC,Mango
70482,101,EC,Mango
70484,101,EC,Mango
70486,101,EC,Mango
70488,101,EC,Mango
70494,101,EC,Mango
70496,101,EC,Mango
70498,101,EC,Mango
70499,101,EC,Mango
70500,101,EC,Mango
70505,101,EC,Mango
70519,101,EC,Mango
70528,101,EC,Mango
70530,101,EC,Mango
70536,101,EC,Mango
70538,101,EC,Mango
70540,101,EC,Mango
70544,101,EC,Mango
70547,101,EC,Mango
70555,101,EC,Mango
70560,101,EC,Mango
70563,101,EC,Mango
70565,101,EC,Mango
70568,101,EC,Mango
70569,101,EC,Mango
70570,101,EC,Mango
